filename,interval_label,start,end,steptime,stepnumber,f0,jumpkilleffect
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1043.3898095238096,13,122.71900149014367,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1112.7193333333332,14,120.57572619315779,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1182.048857142857,15,121.30151342189276,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1251.378380952381,16,59.23014444163893,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1320.7079047619047,17,59.20684839931129,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1390.0374285714286,18,59.18355235698366,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1459.3669523809524,19,59.160256314656024,1
BF6_fronting.mat,BF6_fronting.mat_142.106_1598.026,142.106,1598.026,1528.6964761904762,20,59.13696027232839,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,227.14204761904762,1,118.89421297805507,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,316.8580952380952,2,93.29971016813872,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,406.5741428571428,3,132.20641504273502,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,496.29019047619045,4,303.6581318872286,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,586.0062380952381,5,145.23557911564805,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,675.7222857142856,6,121.69932389832385,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,765.4383333333333,7,130.4551989985323,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,855.154380952381,8,139.2110740987407,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,944.8704285714284,9,173.68439062983344,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1034.586476190476,10,153.11520181592445,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1124.3025238095238,11,144.08828975888508,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1214.0185714285712,12,140.5175681682233,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1303.734619047619,13,136.9468465775616,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1393.4506666666666,14,133.3761249868998,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1483.166714285714,15,60.806957840622104,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1572.8827619047618,16,56.06617338509362,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1662.5988095238095,17,114.58254813950367,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1752.314857142857,18,110.64480655520651,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1842.0309047619046,19,135.32105158730147,1
BF6_mono.mat,BF6_mono.mat_137.426_2021.463,137.426,2021.463,1931.7469523809523,20,53.56560574049967,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,236.74,1,123.73212080405604,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,410.02,2,153.9753980119497,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,583.3000000000001,3,157.04441507917366,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,756.58,4,159.69968213739548,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,929.86,5,141.25369873650763,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1103.14,6,85.78089496929644,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1276.42,7,134.36316000276122,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1449.7,8,164.06277767646648,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1622.98,9,154.838344403728,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1796.26,10,127.17511220143133,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,1969.54,11,136.70420492936333,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,2142.82,12,128.70235977517711,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,2316.1,13,120.7005146209909,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,2489.38,14,143.0418058143117,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,2662.66,15,132.11979617352338,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,2835.94,16,158.90646343779673,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,3009.2200000000003,17,183.53944684233085,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,3182.5,18,81.12356263846341,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,3355.78,19,162.82684388315886,1
BF6_raising.mat,BF6_raising.mat_63.46_3702.34,63.46,3702.34,3529.06,20,233.10520848081944,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,208.04361904761905,1,225.00072001937264,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,256.77323809523807,2,295.35847342944044,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,305.5028571428571,3,287.7700086534377,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,354.2324761904762,4,280.1815438774349,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,402.96209523809523,5,272.5930791014321,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,451.6917142857143,6,265.0046143254294,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,500.42133333333334,7,257.41614954942656,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,549.1509523809524,8,238.02149767490013,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,597.8805714285714,9,218.54566376727973,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,646.6101904761905,10,199.0698298596593,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,695.3398095238094,11,179.59399595203888,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,744.0694285714285,12,162.79338404147472,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,792.7990476190475,13,149.06619279000248,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,841.5286666666666,14,135.33900153853028,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,890.2582857142856,15,121.61181028705806,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,938.9879047619047,16,107.88461903558584,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,987.7175238095238,17,94.15742778411361,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,1036.4471428571428,18,80.4302365326414,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,1085.1767619047619,19,66.70304528116918,1
BF7_central.mat,BF7_central.mat_159.314_1182.636,159.314,1182.636,1133.906380952381,20,52.975854029696954,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,284.88471428571427,1,133.1865813392956,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,352.64842857142855,2,146.1362957906291,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,420.41214285714284,3,167.26361656861653,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,488.1758571428571,4,188.39093734660395,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,555.9395714285714,5,183.81322646215233,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,623.7032857142857,6,186.66658865948858,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,691.467,7,210.27476655991845,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,759.2307142857143,8,175.9077518467822,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,826.9944285714286,9,141.54073713364596,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,894.7581428571428,10,127.12296812463781,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,962.5218571428571,11,125.67336463129121,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1030.2855714285715,12,124.2237611379446,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1098.0492857142858,13,85.5359677583725,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1165.813,14,126.66680465835707,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1233.5767142857144,15,138.7206762683184,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1301.3404285714287,16,159.9425876141503,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1369.104142857143,17,130.82994644431514,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1436.8678571428572,18,92.03672749472867,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1504.6315714285715,19,68.49473194530336,1
BF7_fronting.mat,BF7_fronting.mat_217.121_1640.159,217.121,1640.159,1572.3952857142858,20,89.41331077460063,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,271.86966666666666,1,208.30342273025684,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,344.9413333333333,2,232.84184546051375,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,418.01300000000003,3,206.18494242265675,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,491.0846666666667,4,266.5541521451131,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,564.1563333333334,5,217.1571932983901,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,637.2280000000001,6,228.37179763543537,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,710.2996666666668,7,106.0375834470719,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,783.3713333333334,8,146.54645772085044,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,856.4430000000001,9,195.06324925074918,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,929.5146666666667,10,217.0433808380997,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1002.5863333333334,11,209.11988876353573,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1075.6580000000001,12,201.19639668897176,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1148.7296666666666,13,180.66563068701345,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1221.8013333333333,14,157.69379842695153,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1294.873,15,139.67517316841872,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1367.9446666666668,16,161.9757135834101,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1441.0163333333335,17,159.01909714664973,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1514.0880000000002,18,80.49960692955541,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1587.1596666666667,19,114.22429030999868,1
BF7_mono.mat,BF7_mono.mat_198.798_1733.303,198.798,1733.303,1660.2313333333334,20,98.25497952638375,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,353.16890476190474,1,77.53531587604313,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,515.9458095238095,2,220.77543150788605,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,678.7227142857143,3,205.29973215890882,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,841.499619047619,4,182.19198098943556,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1004.276523809524,5,135.91430669214233,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1167.0534285714286,6,161.20741614446155,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1329.8303333333336,7,145.55154362134024,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1492.6072380952382,8,127.60062373266143,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1655.384142857143,9,150.68199241378616,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1818.1610476190478,10,163.74442946037016,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,1980.9379523809525,11,132.03336273482608,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2143.714857142857,12,149.1931242091242,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2306.491761904762,13,167.5713522769565,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2469.268666666667,14,152.31518357850553,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2632.0455714285713,15,143.63266515334948,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2794.822476190476,16,134.71750234978043,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,2957.599380952381,17,121.13562272430757,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,3120.3762857142856,18,119.69311176543668,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,3283.1531904761905,19,145.8219193721912,1
BF7_raising.mat,BF7_raising.mat_190.392_3608.707,190.392,3608.707,3445.9300952380954,20,131.96193686698788,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,165.4762380952381,1,189.91029128824144,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,220.12147619047622,2,183.19458257648296,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,274.76671428571433,3,176.47887386472445,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,329.4119523809524,4,169.76316515296597,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,384.05719047619056,5,176.81284627205483,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,438.70242857142864,6,193.37058016090424,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,493.3476666666668,7,209.92831404975368,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,547.9929047619048,8,74.19711728736378,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,602.638142857143,9,84.42387493112928,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,657.2833809523811,10,79.02066669141827,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,711.9286190476192,11,114.15124122193579,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,766.5738571428573,12,152.3832780044877,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,821.2190952380954,13,151.62437128844152,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,875.8643333333335,14,150.86546457239538,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,930.5095714285716,15,150.1065578563492,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,985.1548095238097,16,149.34765114030307,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,1039.8000476190477,17,148.58874442425693,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,1094.4452857142858,18,147.82983770821076,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,1149.090523809524,19,147.0709309921646,1
BF8_central.mat,BF8_central.mat_110.831_1258.381,110.831,1258.381,1203.735761904762,20,146.31202427611848,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,198.43890476190478,1,171.21252381414874,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,275.1368095238095,2,173.42504762829756,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,351.8347142857143,3,157.3630606060606,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,428.53261904761905,4,180.50246905253312,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,505.2305238095238,5,203.11690710121943,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,581.9284285714286,6,163.5595421404539,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,658.6263333333334,7,150.70411295262048,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,735.3242380952381,8,141.60097609439333,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,812.0221428571429,9,155.99181212691215,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,888.7200476190476,10,151.19095321548784,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,965.4179523809524,11,146.39009430406355,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1042.1158571428573,12,141.58923539263927,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1118.813761904762,13,136.78837648121498,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1195.5116666666668,14,131.98751756979067,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1272.2095714285715,15,129.56159353247847,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1348.9074761904762,16,133.15112953814767,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1425.605380952381,17,136.74066554381682,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1502.3032857142857,18,140.330201549486,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1579.0011904761905,19,118.05668117814905,1
BF8_fronting.mat,BF8_fronting.mat_121.741_1732.397,121.741,1732.397,1655.6990952380952,20,91.38813161856271,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,171.90661904761905,1,185.79534277938268,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,266.0002380952381,2,208.96768555876542,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,360.09385714285713,3,232.1400283381482,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,454.18747619047616,4,255.31237111753092,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,548.2810952380952,5,208.8279159942621,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,642.3747142857143,6,195.72072923331345,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,736.4683333333332,7,230.16354812201865,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,830.5619523809523,8,208.4783809104144,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,924.6555714285714,9,176.6044789637519,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1018.7491904761904,10,82.6292660822511,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1112.8428095238096,11,107.50902472971472,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1206.9364285714287,12,132.3887833771784,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1301.0300476190478,13,150.82085492170168,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1395.1236666666666,14,161.53719423303968,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1489.2172857142857,15,156.28435396788637,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1583.3109047619048,16,147.51237968495076,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1677.4045238095239,17,138.74040540201514,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1771.498142857143,18,69.13284266540441,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1865.5917619047618,19,57.151410426071756,1
BF8_mono.mat,BF8_mono.mat_77.813_2053.779,77.813,2053.779,1959.685380952381,20,58.789931982935464,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,300.5540952380952,1,173.5414258092421,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,541.4121904761905,2,203.18642935991423,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,782.2702857142857,3,58.63569140338095,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,1023.128380952381,4,198.93765371103802,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,1263.9864761904762,5,193.0142373474767,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,1504.8445714285713,6,177.76298701041458,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,1745.7026666666666,7,211.99171661644746,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,1986.5607619047619,8,154.30585970839195,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,2227.418857142857,9,153.5601545594158,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,2468.2769523809525,10,192.13455287592865,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,2709.135047619048,11,230.70895119244148,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,2949.9931428571426,12,266.325170267233,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,3190.851238095238,13,160.22984928686975,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,3431.7093333333332,14,171.39370872961769,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,3672.5674285714285,15,176.5229489450525,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,3913.425523809524,16,153.1041469090832,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,4154.283619047619,17,135.3605498460608,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,4395.141714285714,18,118.900382659563,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,4635.99980952381,19,141.84312387330183,1
BF8_raising.mat,BF8_raising.mat_59.696_5117.716,59.696,5117.716,4876.857904761905,20,133.9744729972681,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,154.22147619047618,1,49.100289669757835,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,206.72495238095237,2,127.52943959799909,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,259.22842857142854,3,124.50367762756616,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,311.73190476190473,4,121.47791565713324,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,364.2353809523809,5,118.45215368670031,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,416.7388571428571,6,115.42639171626737,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,469.2423333333333,7,112.40062974583445,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,521.7458095238095,8,109.37486777540153,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,574.2492857142856,9,106.3491058049686,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,626.7527619047618,10,314.1645089691289,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,679.256238095238,11,147.26279160990558,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,731.7597142857142,12,103.99747424064832,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,784.2631904761904,13,101.77817118316446,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,836.7666666666665,14,99.5588681256806,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,889.2701428571428,15,97.33956506819675,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,941.7736190476189,16,95.12026201071288,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,994.2770952380951,17,92.90095895322902,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,1046.7805714285714,18,90.68165589574517,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,1099.2840476190474,19,88.46235283826131,1
BM1_central.mat,BM1_central.mat_101.718_1204.291,101.718,1204.291,1151.7875238095237,20,86.24304978077745,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,210.5897142857143,1,132.71595411645114,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,292.3804285714286,2,130.10749700407465,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,374.17114285714285,3,121.0147971332874,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,455.9618571428572,4,118.05880403734747,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,537.7525714285714,5,287.03757184616796,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,619.5432857142857,6,335.3056424217409,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,701.334,7,144.83150917198776,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,783.1247142857143,8,267.2363146387667,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,864.9154285714286,9,84.91924061094223,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,946.7061428571428,10,119.27694865579062,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,1028.4968571428572,11,107.87364147681542,1
BM1_fronting.mat,BM1_fronting.mat_128.799_1846.404,128.799,1846.404,1110.2875714285715,12,96.47033429784025,1
